eventIndex,price_median15,price_delta15,bedrooms_delta15,view_delta15,bedsView_delta15,bathrooms_delta15,grade_delta15,bathsGrade_delta15,sqft_living_delta15,sqft_above_delta15,sqft_basement_delta15,sqft_lot_delta15,floors_delta15,waterfront_delta15,condition_delta15,building_age_delta15,interior_age_delta15
19220,565000.0,135000.0,0.0,0.0,0.0,0.25,1.0,5.0,620.0,1000.0,-380.0,-539.0,1.0,0.0,-1.0,-21.0,-21.0
19221,1760000.0,960000.0,0.0,0.0,0.0,0.5,1.0,9.0,340.0,1050.0,0.0,-365.0,0.0,0.0,0.0,-13.0,-13.0
19222,399950.0,-93950.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-260.0,-490.0,400.0,-3828.0,-0.5,0.0,2.0,3.0,3.0
19223,284000.0,-14000.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.0,-216.0,0.0,-35.0,0.0,0.0,0.0,-3.0,-3.0
19224,298500.0,41500.0,-1.0,0.0,-1.0,0.0,1.0,0.0,670.0,860.0,0.0,-773.0,1.0,0.0,1.0,0.0,0.0
19225,456000.0,-6000.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-100.0,-100.0,0.0,11447.0,-1.0,0.0,1.0,58.0,58.0
19226,456500.0,123500.0,1.0,0.0,1.0,0.5,0.0,4.0,1240.0,350.0,970.0,-1522.0,0.0,0.0,2.0,1.0,1.0
19227,550000.0,-115000.0,1.0,1.0,10.0,-0.25,0.0,-4.0,530.0,20.0,300.0,-37.0,-0.5,0.0,0.0,-19.0,-15.0
19228,997000.0,-307000.0,0.0,0.0,0.0,-0.75,-2.0,-14.0,-1180.0,-1000.0,0.0,-6900.0,0.0,0.0,0.0,-2.0,-2.0
19229,800000.0,-80000.0,0.0,0.0,0.0,0.0,0.0,-2.0,-200.0,210.0,540.0,3046.0,0.0,0.0,0.0,-7.0,6.0
19230,684000.0,-281000.0,-1.0,0.0,-1.0,-0.25,0.0,-3.0,-720.0,-1070.0,450.0,2507.0,-1.0,0.0,0.0,7.0,7.0
19231,480000.0,-40000.0,-1.0,0.0,-1.0,0.5,0.0,4.0,-470.0,-240.0,-10.0,182.0,0.0,0.0,1.0,0.0,0.0
19232,250200.0,-71700.0,0.0,0.0,-1.0,-0.5,0.0,-4.0,-490.0,-190.0,0.0,-330.0,0.0,0.0,1.0,-1.0,-1.0
19233,270000.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,50.0,70.0,0.0,-298.0,-0.5,0.0,0.0,26.0,-3.0
19234,229000.0,-99112.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-420.0,-330.0,0.0,1125.0,0.0,0.0,0.0,0.0,0.0
19235,254950.0,5050.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.0,20.0,0.0,7400.0,0.0,0.0,0.0,-1.0,0.0
19236,220000.0,119950.0,2.0,0.0,2.0,0.5,1.0,7.0,1420.0,1630.0,0.0,2092.0,1.0,0.0,0.0,-12.0,-12.0
19237,350000.0,-100000.0,0.0,0.0,0.0,-0.5,-1.0,-7.0,-40.0,200.0,0.0,-850.0,1.0,0.0,0.0,5.0,5.0
19238,324950.0,355050.0,-1.0,0.0,-1.0,1.0,3.0,17.0,1170.0,-430.0,1600.0,94848.0,-1.0,0.0,0.0,-15.0,-14.0
19239,599950.0,60050.0,7.0,0.0,7.0,1.0,-1.0,8.0,1280.0,580.0,1060.0,745.0,0.0,0.0,1.0,81.0,81.0
19240,866059.0,363941.0,-1.0,2.0,5.0,1.0,2.0,14.0,540.0,760.0,0.0,3419.0,0.0,0.0,0.0,0.0,0.0
19241,541125.0,8875.0,0.0,0.0,0.0,-0.5,0.0,-2.0,-200.0,310.0,0.0,-308.0,0.0,0.0,1.0,1.0,1.0
19242,775000.0,-100000.0,1.0,0.0,1.0,0.25,-1.0,0.0,-190.0,-190.0,0.0,3033.0,0.0,0.0,0.0,5.0,5.0
19243,639500.0,341500.0,-1.0,1.0,2.0,0.75,2.0,13.0,430.0,10.0,430.0,-2112.0,1.0,0.0,-1.0,-10.0,-10.0
19244,199950.0,-31950.0,0.0,0.0,0.0,-1.25,-1.0,-10.0,-440.0,-440.0,0.0,648.0,0.0,0.0,1.0,79.0,35.0
19245,774000.0,226000.0,0.0,0.0,0.0,0.5,1.0,8.0,1060.0,1060.0,0.0,8447.0,0.0,0.0,0.0,2.0,2.0
19246,273000.0,47000.0,0.0,0.0,0.0,-0.5,0.0,-4.0,-130.0,-110.0,0.0,-900.0,0.0,0.0,0.0,9.0,-16.0
19247,800000.0,159000.0,2.0,1.0,8.0,1.0,1.0,13.0,2380.0,530.0,2040.0,7692.0,0.0,0.0,0.0,5.0,7.0
19248,219000.0,153000.0,2.0,0.0,2.0,-0.5,1.0,-3.0,1370.0,360.0,1030.0,2560.0,0.0,0.0,0.0,-7.0,-2.0
19249,470000.0,-78500.0,0.0,0.0,0.0,0.0,0.0,0.0,-330.0,-150.0,0.0,-739.0,0.0,0.0,0.0,1.0,1.0
19250,415885.0,-25885.0,-1.0,0.0,-1.0,-0.75,0.0,-6.0,-360.0,-110.0,0.0,-75.0,0.5,0.0,-1.0,0.0,0.0
19251,315000.0,-13000.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-340.0,-250.0,0.0,120.0,0.0,0.0,1.0,-18.0,-18.0
19252,822500.0,-327500.0,0.0,-2.0,-3.0,1.5,0.0,10.0,-150.0,-270.0,70.0,-1398.0,0.0,0.0,0.0,-88.0,-70.0
19253,523950.0,-19450.0,0.0,2.0,6.0,0.25,0.0,3.0,280.0,200.0,180.0,195.0,0.0,0.0,0.0,7.0,7.0
19254,481500.0,73500.0,1.0,0.0,1.0,-0.25,0.0,0.0,760.0,1110.0,-510.0,960.0,0.5,0.0,-1.0,20.0,26.0
19255,1300000.0,250000.0,0.0,0.0,-1.0,0.75,0.0,7.0,100.0,560.0,-170.0,0.0,0.0,0.0,1.0,3.0,3.0
19256,525000.0,25000.0,0.0,0.0,0.0,-0.25,0.0,-2.0,-40.0,0.0,480.0,0.0,0.0,0.0,0.0,1.0,2.0
19257,1200000.0,600000.0,0.0,0.0,0.0,0.25,1.0,5.0,740.0,1030.0,-300.0,3325.0,0.5,0.0,1.0,1.0,1.0
19258,450000.0,205000.0,-2.0,0.0,-2.0,-1.5,0.0,-12.0,110.0,-450.0,830.0,1342.0,-0.5,0.0,1.0,22.0,22.0
19259,380000.0,305000.0,0.0,0.0,0.0,0.25,2.0,5.0,1110.0,1140.0,0.0,41368.0,1.0,0.0,1.0,-5.0,-5.0
19260,505000.0,216000.0,1.0,0.0,1.0,0.25,0.0,2.0,670.0,-40.0,640.0,960.0,0.0,0.0,1.0,-8.0,-8.0
19261,865000.0,655000.0,1.0,0.0,1.0,2.25,1.0,27.0,1700.0,900.0,1040.0,1728.0,0.0,0.0,0.0,3.0,-103.0
19262,540000.0,-175000.0,1.0,0.0,1.0,0.0,-1.0,-3.0,-1170.0,-360.0,-480.0,119354.0,1.0,0.0,-1.0,-4.0,-4.0
19263,397500.0,60500.0,0.0,0.0,-1.0,0.75,0.0,7.0,510.0,30.0,800.0,393.0,0.0,0.0,1.0,-6.0,-6.0
19264,255000.0,25000.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-130.0,-130.0,0.0,5171.0,0.0,0.0,-1.0,0.0,0.0
19265,575000.0,53000.0,1.0,0.0,1.0,-0.25,0.0,-2.0,300.0,-540.0,740.0,-300.0,-0.5,0.0,0.0,15.0,15.0
19266,706000.0,75500.0,0.0,0.0,0.0,0.0,1.0,3.0,630.0,630.0,0.0,-4050.0,0.0,0.0,0.0,-8.0,-8.0
19267,299000.0,-4000.0,-1.0,0.0,-1.0,-0.5,0.0,-4.0,150.0,0.0,100.0,-1293.0,0.0,0.0,1.0,0.0,0.0
19268,510000.0,-75000.0,-1.0,0.0,-1.0,-1.0,0.0,-10.0,-590.0,-570.0,0.0,-1176.0,-0.5,0.0,2.0,0.0,10.0
19269,312000.0,-12000.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-300.0,420.0,-1184.0,0.0,0.0,0.0,-22.0,-21.0
19270,346950.0,-138450.0,-1.0,0.0,-1.0,-1.5,-3.0,-17.0,-1400.0,-1400.0,0.0,-4830.0,-1.0,0.0,1.0,99.0,99.0
19271,592350.0,337650.0,0.0,0.0,0.0,0.5,1.0,7.0,810.0,810.0,0.0,6463.0,0.0,0.0,0.0,2.0,2.0
19272,404500.0,-88500.0,-1.0,0.0,-1.0,-0.25,-1.0,-4.0,-910.0,-460.0,0.0,0.0,-0.5,0.0,0.0,62.0,78.0
19273,216500.0,33400.0,0.0,0.0,0.0,0.5,1.0,5.0,70.0,70.0,0.0,278.0,0.0,0.0,0.0,-20.0,-20.0
19274,685000.0,-10000.0,0.0,0.0,-4.0,0.25,0.0,2.0,-540.0,-340.0,240.0,-1348.0,0.0,0.0,0.0,-79.0,-65.0
19275,490000.0,-43000.0,0.0,0.0,0.0,-0.25,-1.0,-5.0,-410.0,-410.0,0.0,-2333.0,0.0,0.0,0.0,1.0,1.0
19276,590000.0,85000.0,0.0,0.0,0.0,-0.25,1.0,-2.0,-190.0,-60.0,-200.0,217.0,-0.5,0.0,0.0,9.0,-79.0
19277,359000.0,187000.0,2.0,0.0,2.0,0.75,1.0,11.0,840.0,500.0,360.0,-459.0,1.0,0.0,0.0,-7.0,-7.0
19278,315000.0,-5000.0,0.0,0.0,0.0,0.25,0.0,2.0,-30.0,40.0,0.0,-3889.0,2.0,0.0,0.0,-41.0,-41.0
19279,255000.0,-65000.0,0.0,0.0,0.0,-0.75,0.0,-6.0,-480.0,-340.0,-190.0,-1800.0,0.0,0.0,0.0,-2.0,-2.0
19280,990000.0,-340000.0,-1.0,0.0,-1.0,-1.0,0.0,-11.0,-1160.0,-1110.0,0.0,-1034.0,-1.0,0.0,-1.0,26.0,37.0
19281,529000.0,56000.0,0.0,0.0,0.0,0.5,0.0,5.0,280.0,120.0,270.0,925.0,0.0,0.0,0.0,11.0,11.0
19282,1100000.0,330000.0,0.0,0.0,0.0,0.0,1.0,3.0,30.0,680.0,0.0,-235.0,0.0,0.0,0.0,-39.0,-3.0
19283,722800.0,-157800.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-680.0,-660.0,0.0,90.0,-1.0,0.0,0.0,0.0,0.0
19284,270000.0,-95100.0,0.0,0.0,0.0,-0.75,-1.0,-5.0,-30.0,0.0,0.0,0.0,0.0,0.0,-1.0,12.0,12.0
19285,390000.0,-30000.0,0.0,0.0,0.0,0.5,1.0,8.0,221.0,221.0,0.0,-5767.0,2.0,0.0,0.0,-60.0,-60.0
19286,342000.0,-108000.0,0.0,0.0,0.0,-0.75,0.0,-6.0,-500.0,-360.0,0.0,1524.0,0.0,0.0,0.0,12.0,12.0
19287,350000.0,225000.0,5.0,0.0,5.0,2.0,0.0,16.0,2520.0,1410.0,1310.0,8740.0,0.0,0.0,0.0,8.0,8.0
19288,298000.0,17000.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-200.0,-200.0,0.0,1151.0,0.0,0.0,0.0,-1.0,-1.0
19289,250000.0,-25000.0,-1.0,0.0,-1.0,-1.0,0.0,-8.0,-480.0,-40.0,0.0,-900.0,0.0,0.0,0.0,0.0,0.0
19290,460000.0,-90000.0,-1.0,0.0,-1.0,-0.75,-1.0,-8.0,180.0,340.0,-170.0,4748.0,0.0,0.0,1.0,18.0,18.0
19291,640000.0,-34000.0,-1.0,0.0,-2.0,-1.5,-1.0,-14.0,-580.0,-990.0,500.0,-1080.0,-0.5,0.0,0.0,-1.0,4.0
19292,280000.0,-7500.0,0.0,0.0,0.0,0.25,0.0,2.0,-180.0,170.0,0.0,-1417.0,0.0,0.0,1.0,-2.0,-2.0
19293,511500.0,-36500.0,0.0,0.0,0.0,0.25,0.0,2.0,320.0,-100.0,720.0,-1721.0,0.0,0.0,0.0,-45.0,-45.0
19294,361550.0,-91550.0,0.0,0.0,0.0,-0.75,0.0,-6.0,-250.0,-200.0,0.0,-1996.0,-0.5,0.0,0.0,10.0,10.0
19295,361280.0,262720.0,1.0,0.0,1.0,-0.25,1.0,2.0,1380.0,438.0,1000.0,4496.0,-1.0,0.0,0.0,-1.0,42.0
19296,400000.0,-45000.0,0.0,0.0,0.0,0.0,0.0,-2.0,-60.0,320.0,0.0,-891.0,0.5,0.0,-1.0,0.0,0.0
19297,311600.0,33400.0,0.0,0.0,0.0,-0.75,0.0,-6.0,-370.0,-80.0,0.0,96.0,0.0,0.0,0.0,2.0,2.0
19298,292500.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,310.0,0.0,1421.0,0.0,0.0,0.0,2.0,2.0
19299,319950.0,-3950.0,0.0,2.0,5.0,-0.5,-1.0,-4.0,-790.0,-790.0,0.0,88713.0,-0.5,0.0,1.0,77.0,77.0
19300,485000.0,54950.0,1.0,0.0,1.0,0.0,0.0,2.0,540.0,540.0,0.0,2157.0,1.0,0.0,0.0,-4.0,-4.0
19301,219900.0,1447.0,0.0,0.0,0.0,1.0,0.0,7.0,400.0,-330.0,790.0,-545.0,0.0,0.0,0.0,0.0,0.0
19302,312500.0,17500.0,0.0,0.0,0.0,0.75,1.0,9.0,70.0,420.0,-330.0,-3312.0,1.0,0.0,0.0,-31.0,-23.0
19303,255000.0,24000.0,1.0,0.0,1.0,0.5,1.0,9.0,290.0,-50.0,340.0,3982.0,0.0,0.0,0.0,-22.0,-17.0
19304,705000.0,145000.0,1.0,0.0,1.0,1.25,1.0,13.0,730.0,310.0,480.0,577.0,0.0,0.0,1.0,21.0,23.0
19305,990400.0,-244400.0,-1.0,0.0,-1.0,-0.75,-2.0,-11.0,-190.0,-1000.0,810.0,3151.0,-1.0,0.0,1.0,38.0,38.0
19306,850000.0,-372000.0,-1.0,-2.0,-4.0,-0.5,-1.0,-7.0,-600.0,-900.0,120.0,-1133.0,-1.0,0.0,0.0,6.0,-56.0
19307,565000.0,255000.0,1.0,0.0,1.0,0.75,0.0,6.0,1000.0,1000.0,0.0,1545.0,0.0,0.0,1.0,21.0,21.0
19308,700000.0,1460000.0,0.0,3.0,8.0,1.5,3.0,24.0,940.0,1050.0,-100.0,1495.0,1.0,0.0,0.0,-56.0,-66.0
19309,908950.0,-88950.0,-1.0,1.0,1.0,0.25,1.0,5.0,760.0,1580.0,-620.0,28731.0,1.0,0.0,0.0,-25.0,-9.0
19310,492650.0,394350.0,-1.0,2.0,5.0,-0.25,0.0,-2.0,850.0,790.0,30.0,14270.0,1.0,0.0,1.0,25.0,25.0
19311,206000.0,-47000.0,0.0,0.0,0.0,-1.0,1.0,-8.0,-200.0,-200.0,0.0,4000.0,0.0,0.0,1.0,25.0,25.0
19312,640000.0,184000.0,4.0,1.0,11.0,2.5,0.0,24.0,2080.0,1500.0,470.0,0.0,0.5,0.0,0.0,-11.0,-11.0
19313,430000.0,382000.0,2.0,0.0,2.0,1.5,3.0,18.0,1210.0,1260.0,0.0,80.0,1.0,0.0,0.0,-68.0,-68.0
19314,275000.0,-33000.0,0.0,0.0,0.0,0.25,-1.0,0.0,-250.0,0.0,0.0,3400.0,1.0,0.0,0.0,1.0,1.0
19315,489000.0,136000.0,0.0,0.0,0.0,0.0,2.0,5.0,1110.0,1110.0,0.0,1569.0,0.0,0.0,0.0,0.0,0.0
19316,350000.0,49888.0,1.0,0.0,1.0,-1.0,0.0,-8.0,270.0,90.0,800.0,21939.0,0.5,0.0,1.0,26.0,26.0
19317,205000.0,84000.0,0.0,0.0,0.0,0.75,0.0,7.0,220.0,460.0,0.0,1075.0,1.0,0.0,0.0,-12.0,-12.0
19318,459000.0,-59000.0,-1.0,0.0,-1.0,-0.5,0.0,-5.0,-930.0,-850.0,0.0,-17626.0,-1.0,0.0,0.0,-2.0,-2.0
19319,845000.0,705000.0,0.0,0.0,0.0,0.5,5.0,17.0,2200.0,2200.0,0.0,14479.0,1.0,0.0,0.0,-27.0,-25.0
19320,587100.0,-242100.0,-2.0,0.0,-2.0,-0.75,-1.0,-8.0,-1080.0,-320.0,0.0,-365.0,0.0,0.0,-1.0,2.0,2.0
19321,587100.0,287850.0,-2.0,0.0,-2.0,-0.75,-1.0,-8.0,-1080.0,-320.0,0.0,-365.0,0.0,0.0,-1.0,2.0,2.0
19322,709000.0,166000.0,-1.0,0.0,-1.0,1.25,0.0,10.0,730.0,-170.0,1000.0,-92.0,-0.5,0.0,2.0,-3.0,-3.0
19323,760000.0,-131010.0,0.0,0.0,0.0,0.0,-1.0,0.0,-880.0,-820.0,0.0,-34722.0,0.0,0.0,0.0,-3.0,-3.0
19324,500000.0,35000.0,-1.0,0.0,-1.0,1.25,-1.0,5.0,1060.0,170.0,970.0,2886.0,-1.0,0.0,1.0,52.0,52.0
19325,1260000.0,-489874.0,0.0,0.0,0.0,-0.25,-1.0,-5.0,-1060.0,-750.0,290.0,-6108.0,-1.0,0.0,0.0,-1.0,10.0
19326,730000.0,-20000.0,0.0,0.0,0.0,0.0,0.0,-4.0,-260.0,40.0,140.0,-1898.0,-1.0,0.0,2.0,10.0,19.0
19327,400000.0,65000.0,0.0,2.0,6.0,0.0,0.0,0.0,-50.0,-230.0,270.0,1026.0,-0.5,0.0,0.0,25.0,25.0
19328,359950.0,-950.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,750.0,0.0,3404.0,0.0,0.0,0.0,0.0,2.0
19329,339000.0,-188000.0,-1.0,0.0,-1.0,-1.25,-3.0,-12.0,-1010.0,-450.0,-500.0,920.0,0.0,0.0,0.0,1.0,5.0
19330,925000.0,-105000.0,-1.0,0.0,-1.0,0.0,-1.0,-5.0,-530.0,-170.0,0.0,-2393.0,0.0,0.0,0.0,-3.0,-3.0
19331,233000.0,-73000.0,0.0,0.0,0.0,-0.25,0.0,-2.0,-520.0,-280.0,-290.0,-703.0,0.0,0.0,0.0,6.0,6.0
19332,615000.0,-80000.0,1.0,0.0,1.0,-0.25,0.0,-2.0,-170.0,180.0,0.0,0.0,0.0,0.0,1.0,-4.0,-4.0
19333,336800.0,28200.0,-1.0,0.0,-1.0,0.5,0.0,4.0,-30.0,50.0,-90.0,1260.0,0.0,0.0,0.0,-6.0,-2.0
19334,735000.0,-27000.0,0.0,0.0,0.0,-0.25,0.0,-3.0,-200.0,-200.0,0.0,-2102.0,0.0,0.0,0.0,-3.0,-3.0
19335,269950.0,-54950.0,-1.0,0.0,-1.0,-1.0,-1.0,-8.0,-650.0,-90.0,-310.0,-712.0,0.0,0.0,0.0,11.0,11.0
19336,2100000.0,-150000.0,0.0,0.0,0.0,0.75,0.0,9.0,515.0,515.0,0.0,-829.0,0.0,0.0,0.0,-12.0,-2.0
19337,349000.0,41000.0,0.0,0.0,0.0,0.75,0.0,6.0,830.0,1200.0,0.0,14565.0,1.0,0.0,2.0,28.0,28.0
19338,530000.0,40000.0,0.0,0.0,0.0,0.5,0.0,2.0,-550.0,110.0,-660.0,938.0,-0.5,0.0,1.0,-6.0,-6.0
19339,425000.0,-42000.0,-1.0,0.0,-1.0,-0.25,-1.0,-4.0,-430.0,-140.0,0.0,1647.0,0.0,0.0,-1.0,-7.0,-6.0
19340,274900.0,95100.0,1.0,0.0,1.0,0.75,2.0,12.0,580.0,580.0,0.0,-2033.0,0.0,0.0,0.0,-19.0,-19.0
19341,450000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,520.0,0.0,3457.0,0.0,0.0,0.0,2.0,2.0
19342,760000.0,640000.0,2.0,1.0,13.0,1.25,1.0,18.0,2020.0,420.0,1550.0,11300.0,0.0,0.0,0.0,-17.0,-17.0
19343,585000.0,-214000.0,0.0,0.0,0.0,-0.75,-1.0,-11.0,-1080.0,-420.0,-720.0,4255.0,-1.0,0.0,0.0,22.0,23.0
19344,487000.0,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,670.0,0.0,0.0,0.0,5.0,5.0
19345,555000.0,53000.0,1.0,0.0,1.0,0.25,0.0,0.0,-20.0,-990.0,1090.0,-2613.0,-1.0,0.0,1.0,9.0,9.0
19346,445500.0,4500.0,0.0,0.0,0.0,0.25,1.0,3.0,110.0,290.0,0.0,-112.0,0.0,0.0,2.0,-12.0,-7.0
19347,680000.0,100000.0,1.0,0.0,1.0,0.0,2.0,0.0,200.0,200.0,0.0,7921.0,0.0,0.0,0.0,7.0,7.0
19348,408000.0,-118000.0,0.0,0.0,0.0,0.25,0.0,0.0,-360.0,450.0,0.0,16910.0,1.0,0.0,-2.0,5.0,5.0
19349,203000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,-40.0,510.0,8724.0,0.0,0.0,0.0,0.0,0.0
19350,785000.0,20000.0,0.0,0.0,0.0,0.0,1.0,3.0,290.0,290.0,0.0,-6834.0,0.0,0.0,1.0,2.0,2.0
19351,467000.0,193000.0,0.0,0.0,0.0,0.0,1.0,2.0,300.0,410.0,0.0,7569.0,0.0,0.0,0.0,-2.0,-2.0
19352,381000.0,-82000.0,0.0,0.0,0.0,0.0,0.0,0.0,-830.0,-370.0,0.0,-7980.0,0.0,0.0,1.0,5.0,6.0
19353,550000.0,-20000.0,-1.0,0.0,-1.0,0.5,0.0,4.0,-200.0,-50.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0
19354,582500.0,97500.0,0.0,0.0,0.0,0.25,0.0,2.0,40.0,-20.0,450.0,-42.0,-0.5,0.0,2.0,-12.0,-11.0
19355,227950.0,-28050.0,1.0,0.0,1.0,0.0,-1.0,-2.0,340.0,340.0,0.0,3925.0,0.0,0.0,2.0,39.0,39.0
19356,245000.0,-21000.0,0.0,0.0,0.0,0.0,0.0,2.0,400.0,-50.0,480.0,-600.0,0.0,0.0,0.0,-11.0,-11.0
19357,269900.0,-25900.0,-1.0,0.0,-1.0,-0.75,0.0,-6.0,-250.0,-350.0,100.0,1749.0,-1.0,0.0,1.0,13.0,13.0
19358,475000.0,10000.0,1.0,0.0,1.0,0.75,0.0,6.0,-120.0,-280.0,270.0,0.0,0.0,0.0,1.0,24.0,26.0
19359,322000.0,8000.0,0.0,0.0,0.0,0.0,1.0,3.0,44.0,44.0,0.0,114.0,0.0,0.0,0.0,3.0,3.0
19360,670000.0,-161000.0,1.0,0.0,1.0,-0.25,-1.0,-6.0,-170.0,-400.0,320.0,-3039.0,-0.5,0.0,0.0,40.0,-15.0
19361,441500.0,-1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,-1327.0,0.0,0.0,0.0,0.0,1.0
19362,280017.0,-36017.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.0,-350.0,0.0,87.0,0.0,0.0,0.0,-7.0,-7.0
19363,307000.0,92700.0,1.0,0.0,1.0,0.0,0.0,2.0,160.0,-210.0,250.0,0.0,-0.5,0.0,1.0,38.0,69.0
19364,523460.0,-4460.0,1.0,0.0,1.0,0.0,0.0,0.0,420.0,140.0,380.0,-518.0,-0.5,0.0,1.0,36.0,90.0
19365,215000.0,-4000.0,1.0,0.0,1.0,0.0,0.0,0.0,400.0,-90.0,1050.0,-2445.0,0.0,0.0,0.0,-6.0,-6.0
19366,796000.0,154000.0,0.0,0.0,-1.0,0.5,-1.0,3.0,1210.0,100.0,1310.0,-240.0,0.0,0.0,0.0,8.0,-49.0
19367,640000.0,-230000.0,-1.0,0.0,-1.0,0.0,-1.0,-2.0,-630.0,-630.0,0.0,-2666.0,0.0,0.0,0.0,0.0,0.0
19368,555000.0,195000.0,1.0,0.0,1.0,-0.25,-1.0,-4.0,990.0,690.0,320.0,1522.0,0.0,0.0,0.0,9.0,9.0
19369,209950.0,-76550.0,0.0,0.0,0.0,-0.5,0.0,-4.0,-620.0,-620.0,0.0,-4780.0,0.0,0.0,1.0,-9.0,11.0
19370,235000.0,5000.0,0.0,0.0,0.0,1.0,0.0,8.0,273.0,333.0,0.0,-648.0,-0.5,0.0,-2.0,20.0,40.0
19371,607000.0,-68000.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-810.0,-240.0,-200.0,-7050.0,1.0,0.0,0.0,-16.0,-16.0
19372,455000.0,233000.0,1.0,0.0,1.0,0.75,2.0,13.0,970.0,1080.0,0.0,250919.0,1.0,0.0,0.0,-9.0,-6.0
19373,637000.0,-172000.0,-1.0,0.0,-1.0,-0.5,0.0,-4.0,-680.0,20.0,-790.0,112.0,0.0,0.0,-1.0,-1.0,-1.0
19374,730000.0,206000.0,0.0,0.0,-1.0,-1.0,0.0,-9.0,710.0,-160.0,680.0,6000.0,-0.5,0.0,1.0,4.0,4.0
19375,571000.0,49000.0,1.0,0.0,1.0,0.0,0.0,0.0,530.0,530.0,0.0,4368.0,0.0,0.0,0.0,-1.0,-1.0
19376,429950.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-2.0,-420.0,110.0,-400.0,-480.0,0.0,0.0,2.0,-3.0,11.0
19377,293000.0,3475.0,0.0,0.0,0.0,0.0,0.0,0.0,-270.0,-90.0,0.0,-101.0,0.0,0.0,0.0,0.0,0.0
19378,350000.0,-20000.0,0.0,0.0,0.0,0.25,0.0,2.0,-70.0,-200.0,420.0,1450.0,0.0,0.0,-1.0,-3.0,-3.0
19379,465000.0,-20000.0,0.0,0.0,0.0,0.25,0.0,2.0,-250.0,-270.0,530.0,1075.0,0.0,0.0,0.0,0.0,0.0
19380,510000.0,336000.0,1.0,1.0,5.0,1.5,3.0,24.0,1230.0,1050.0,150.0,0.0,0.5,0.0,0.0,-98.0,-94.0
19381,505000.0,220000.0,1.0,1.0,5.0,0.0,1.0,4.0,620.0,400.0,600.0,730.0,-0.5,0.0,1.0,-17.0,-16.0
19382,339000.0,30000.0,1.0,0.0,1.0,0.0,0.0,0.0,160.0,160.0,0.0,-711.0,0.0,0.0,0.0,-1.0,-1.0
19383,800500.0,-175500.0,-1.0,0.0,-1.0,-0.75,0.0,-7.0,-450.0,-680.0,180.0,5400.0,0.0,0.0,-1.0,1.0,1.0
19384,485000.0,50000.0,0.0,0.0,0.0,-0.5,0.0,-4.0,470.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19385,199950.0,30000.0,1.0,0.0,1.0,-0.25,0.0,-3.0,20.0,100.0,0.0,967.0,0.0,0.0,1.0,19.0,19.0
19386,249000.0,-19001.0,0.0,0.0,0.0,0.0,0.0,-2.0,-270.0,-80.0,0.0,-2640.0,0.0,0.0,0.0,12.0,12.0
19387,599000.0,251000.0,2.0,0.0,2.0,1.5,1.0,14.0,1190.0,1290.0,-30.0,120.0,0.5,0.0,-1.0,8.0,-88.0
19388,518000.0,71900.0,0.0,0.0,0.0,2.0,2.0,27.0,1230.0,760.0,430.0,-365.0,0.5,0.0,-1.0,-23.0,-23.0
19389,615000.0,-102000.0,-1.0,0.0,-1.0,-0.75,0.0,-6.0,-200.0,-10.0,-20.0,242.0,-0.5,0.0,0.0,7.0,7.0
19390,588000.0,-187000.0,0.0,0.0,0.0,-1.5,-2.0,-16.0,-820.0,-790.0,0.0,840.0,-1.0,0.0,1.0,46.0,46.0
19391,275500.0,-15500.0,0.0,0.0,0.0,1.0,0.0,9.0,150.0,180.0,0.0,-2500.0,0.5,0.0,0.0,-42.0,-42.0
19392,437000.0,88000.0,1.0,0.0,1.0,1.0,1.0,9.0,380.0,940.0,-330.0,16957.0,0.0,0.0,1.0,11.0,17.0
19393,431000.0,39000.0,0.0,0.0,0.0,1.75,1.0,18.0,150.0,-460.0,700.0,3516.0,0.0,0.0,0.0,-9.0,-9.0
19394,204000.0,1000.0,1.0,0.0,1.0,0.0,0.0,0.0,180.0,-150.0,480.0,463.0,0.0,0.0,0.0,-4.0,-4.0
19395,625000.0,-5000.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-270.0,-540.0,440.0,-764.0,-1.0,0.0,0.0,2.0,2.0
